User_ID,Name,Book_Title,Genre,Read_Date,Reading_Duration_Minutes,Rating,Device,Region
5998,Scarlett Johansson,Biography of a Genius,Fantasy,2024-10-16,98,1.8,Tablet,Australia
6868,Benedict Cumberbatch,History of the World,Mystery,2023-12-27,140,4.0,Desktop,Africa
2299,Benedict Cumberbatch,The Future of AI,Technology,2024-11-12,117,4.8,Desktop,North America
3015,Tom Holland,Biography of a Genius,Biography,2025-01-22,256,2.0,Tablet,Australia
3907,Benedict Wong,History of the World,Fantasy,2024-10-19,97,2.7,Tablet,Australia
7456,Robert Downey Jr.,Self-Improvement Guide,Self-Help,2024-12-04,165,4.3,Tablet,Europe
5745,Benedict Cumberbatch,The Great Adventure,Fantasy,2024-02-18,143,1.6,Mobile,South America
1698,Zoe Saldana,Science and Innovation,Mystery,2024-11-15,262,1.8,Desktop,North America
4550,Chadwick Boseman,Learning Python,Technology,2024-06-24,125,2.2,Mobile,Europe
3102,Benedict Cumberbatch,Business Strategies,Fantasy,2025-02-27,79,3.9,Tablet,South America
1453,Jeremy Renner,History of the World,Mystery,2024-11-16,168,4.7,Desktop,Australia
2713,Tom Hiddleston,The Fantasy Realm,Mystery,2024-11-02,17,3.3,Mobile,Asia
3545,Elizabeth Olsen,Science and Innovation,Fantasy,2024-02-04,150,3.0,Mobile,South America
8264,Samuel L. Jackson,The Future of AI,Technology,2023-08-25,36,4.1,Tablet,South America
8487,Mark Ruffalo,Biography of a Genius,History,2023-09-23,124,5.0,Mobile,Africa
5128,Benedict Cumberbatch,Mystery of the Lost Island,Mystery,2023-11-25,75,3.7,Tablet,Asia
1225,Benedict Wong,Self-Improvement Guide,Fiction,2024-03-09,225,3.0,Mobile,Australia
1665,Samuel L. Jackson,The Future of AI,Mystery,2023-05-16,41,4.8,Desktop,Australia
6915,Tom Holland,The Future of AI,Non-Fiction,2024-05-05,195,4.8,Tablet,Australia
9930,Chris Hemsworth,The Fantasy Realm,Technology,2024-06-09,54,2.8,Desktop,Asia
7673,Tom Hiddleston,History of the World,Fantasy,2024-10-09,161,3.1,Tablet,North America
1866,Tom Hiddleston,The Great Adventure,Science,2023-10-31,177,4.0,Desktop,South America
8117,Scarlett Johansson,Business Strategies,Mystery,2024-10-23,221,2.2,Tablet,Africa
1499,Chris Evans,Mystery of the Lost Island,Self-Help,2023-08-26,186,2.4,Desktop,South America
5984,Dave Bautista,Science and Innovation,Self-Help,2023-05-04,212,2.1,Mobile,Australia
3794,Mark Ruffalo,Science and Innovation,Fantasy,2025-02-18,197,3.4,Tablet,North America
3551,Samuel L. Jackson,Biography of a Genius,Science,2023-08-20,273,4.5,Tablet,Australia
1110,Samuel L. Jackson,Business Strategies,Biography,2023-10-14,215,3.3,Mobile,North America
1252,Scarlett Johansson,History of the World,Mystery,2024-03-27,289,2.8,Mobile,Asia
9950,Sebastian Stan,Learning Python,Technology,2024-02-23,192,1.2,Tablet,Europe
9469,Don Cheadle,The Future of AI,Technology,2024-10-25,263,3.7,Mobile,Europe
1124,Paul Rudd,Deep Space Mysteries,Non-Fiction,2024-08-01,128,2.9,Mobile,Europe
9206,Brie Larson,The Great Adventure,Mystery,2024-01-05,286,2.3,Tablet,Australia
2182,Tom Holland,Business Strategies,Fantasy,2023-03-05,32,1.4,Mobile,Asia
8157,Jeremy Renner,Self-Improvement Guide,Biography,2024-11-28,132,1.9,Mobile,Australia
7170,Dave Bautista,Self-Improvement Guide,Mystery,2024-07-23,290,4.9,Mobile,Europe
3110,Tom Hiddleston,The Great Adventure,Technology,2023-04-04,140,4.4,Mobile,Europe
1828,Robert Downey Jr.,The Great Adventure,Mystery,2024-09-14,146,2.7,Mobile,South America
6389,Sebastian Stan,Mystery of the Lost Island,Self-Help,2023-03-18,266,4.3,Mobile,Europe
7238,Benedict Cumberbatch,The Future of AI,Non-Fiction,2023-04-04,193,4.5,Mobile,Asia
6453,Tom Hiddleston,The Fantasy Realm,History,2023-08-06,196,3.2,Mobile,North America
5493,Jeremy Renner,Learning Python,Mystery,2024-03-02,281,2.9,Mobile,Asia
4159,Dave Bautista,The Future of AI,Technology,2023-04-07,187,2.6,Desktop,Europe
4444,Scarlett Johansson,The Future of AI,Non-Fiction,2023-11-20,157,3.3,Tablet,Europe
3700,Brie Larson,Science and Innovation,Technology,2023-12-03,93,2.0,Tablet,Asia
6395,Chris Evans,The Great Adventure,Non-Fiction,2024-09-07,46,4.7,Tablet,Australia
7936,Zoe Saldana,Business Strategies,Fiction,2024-02-19,111,4.5,Mobile,Europe
2719,Scarlett Johansson,Learning Python,History,2023-07-30,290,4.9,Tablet,Australia
3763,Brie Larson,The Great Adventure,Non-Fiction,2023-04-07,179,1.1,Desktop,Australia
6942,Sebastian Stan,Deep Space Mysteries,Science,2024-04-24,101,3.0,Tablet,Asia
6397,Tom Hiddleston,Science and Innovation,Self-Help,2023-03-21,244,2.7,Mobile,Africa
2662,Chadwick Boseman,Self-Improvement Guide,Technology,2024-03-13,112,4.1,Tablet,North America
8496,Dave Bautista,The Great Adventure,Science,2023-11-26,276,4.0,Tablet,Africa
3855,Samuel L. Jackson,The Future of AI,Technology,2024-06-07,265,2.4,Mobile,Europe
3018,Chris Hemsworth,The Great Adventure,Self-Help,2024-02-22,16,2.6,Tablet,Asia
2578,Scarlett Johansson,Biography of a Genius,Mystery,2024-12-10,229,2.6,Desktop,Asia
6641,Brie Larson,Learning Python,Mystery,2024-02-17,107,4.6,Mobile,Australia
1921,Dave Bautista,Science and Innovation,Non-Fiction,2024-07-05,121,2.8,Tablet,North America
3100,Elizabeth Olsen,Learning Python,Fantasy,2023-08-05,258,2.3,Desktop,North America
6616,Tom Holland,Mystery of the Lost Island,Technology,2023-07-02,261,1.8,Desktop,Africa
1315,Scarlett Johansson,Biography of a Genius,History,2023-05-04,122,4.8,Desktop,Europe
2271,Chris Hemsworth,History of the World,Self-Help,2024-02-07,58,1.5,Desktop,Africa
3275,Robert Downey Jr.,Self-Improvement Guide,Fantasy,2023-05-18,103,4.6,Desktop,Australia
9478,Benedict Cumberbatch,Biography of a Genius,History,2023-08-16,268,4.4,Mobile,South America
8999,Paul Rudd,Science and Innovation,History,2023-08-26,72,3.5,Desktop,Asia
5884,Scarlett Johansson,Science and Innovation,Non-Fiction,2023-12-05,254,1.3,Tablet,Africa
3399,Sebastian Stan,History of the World,History,2023-07-01,126,2.7,Desktop,Europe
7423,Mark Ruffalo,Deep Space Mysteries,Non-Fiction,2024-11-16,180,4.8,Desktop,South America
3694,Paul Rudd,The Fantasy Realm,Non-Fiction,2024-08-02,41,3.1,Desktop,Asia
6770,Dave Bautista,Biography of a Genius,Fantasy,2024-08-26,118,3.1,Desktop,Australia
3781,Zoe Saldana,The Fantasy Realm,Biography,2023-10-23,177,2.1,Mobile,South America
6454,Chris Hemsworth,The Fantasy Realm,Biography,2023-08-18,294,2.3,Tablet,North America
6587,Robert Downey Jr.,Deep Space Mysteries,Technology,2024-12-26,218,3.2,Tablet,Europe
4567,Benedict Wong,The Fantasy Realm,History,2024-04-30,20,4.5,Tablet,South America
4383,Robert Downey Jr.,Deep Space Mysteries,Biography,2024-08-20,254,6.0,Mobile,Asia
7553,Chadwick Boseman,Deep Space Mysteries,Self-Help,2024-07-13,13,4.8,Mobile,Australia
9493,Jeremy Renner,Learning Python,Biography,2023-06-01,88,1.1,Mobile,Europe
2881,Tom Holland,Learning Python,Technology,2024-12-04,6,4.8,Desktop,Europe
3853,Brie Larson,Biography of a Genius,Mystery,2024-09-16,177,2.0,Tablet,North America
4632,Tom Holland,Science and Innovation,Mystery,2024-01-29,251,3.7,Tablet,South America
2564,Robert Downey Jr.,Biography of a Genius,Technology,2024-02-01,50,1.6,Tablet,South America
3370,Elizabeth Olsen,The Great Adventure,Mystery,2024-06-01,249,2.4,Mobile,Europe
9814,Scarlett Johansson,Business Strategies,History,2024-05-19,254,1.4,Mobile,Africa
5060,Chris Evans,History of the World,Biography,2024-09-27,233,4.0,Mobile,North America
6608,Mark Ruffalo,Biography of a Genius,Science,2024-01-10,264,2.4,Mobile,Africa
4512,Jeremy Renner,Mystery of the Lost Island,History,2023-05-17,145,4.8,Desktop,Asia
8249,Samuel L. Jackson,Biography of a Genius,Fantasy,2024-04-15,255,2.6,Tablet,South America
7506,Brie Larson,Self-Improvement Guide,Technology,2024-05-17,108,1.5,Tablet,Australia
8906,Jeremy Renner,Science and Innovation,Self-Help,2024-05-04,37,4.2,Desktop,Australia
9830,Benedict Wong,Biography of a Genius,Technology,2023-07-26,293,4.4,Desktop,Australia
4388,Chadwick Boseman,History of the World,History,2025-03-01,97,4.4,Mobile,Australia
9209,Dave Bautista,The Fantasy Realm,Fantasy,2024-05-07,102,4.7,Mobile,South America
6179,Benedict Wong,Self-Improvement Guide,Self-Help,2024-09-10,117,4.3,Tablet,Africa
3941,Anthony Mackie,Mystery of the Lost Island,Non-Fiction,2023-08-17,211,3.7,Mobile,Asia
1091,Robert Downey Jr.,Deep Space Mysteries,Fiction,2024-08-27,205,1.2,Desktop,Europe
2661,Benedict Wong,The Future of AI,Mystery,2025-01-01,221,2.5,Mobile,Africa
8664,Robert Downey Jr.,The Fantasy Realm,Technology,2024-01-02,211,2.4,Desktop,North America
5004,Dave Bautista,Business Strategies,Science,2024-07-11,199,2.7,Tablet,Australia
9650,Brie Larson,Business Strategies,Biography,2023-05-30,41,1.6,Desktop,Asia
2367,Brie Larson,The Future of AI,Mystery,2024-08-14,234,3.3,Desktop,Africa
8731,Dave Bautista,Deep Space Mysteries,Science,2024-11-06,210,4.3,Desktop,Asia
7158,Elizabeth Olsen,The Great Adventure,Fantasy,2024-01-01,133,4.9,Desktop,Europe
4932,Tom Hiddleston,Science and Innovation,History,2024-09-21,115,4.2,Mobile,Asia
8617,Don Cheadle,Learning Python,Science,2023-04-06,249,2.1,Mobile,Africa
7605,Sebastian Stan,History of the World,Biography,2024-05-25,104,1.6,Tablet,Africa
3037,Chris Hemsworth,Biography of a Genius,Fiction,2023-07-02,260,2.9,Tablet,North America
1263,Jeremy Renner,Mystery of the Lost Island,Biography,2024-06-10,33,1.3,Mobile,South America
9991,Chris Hemsworth,The Future of AI,Fiction,2024-07-23,87,2.8,Tablet,Australia
1515,Anthony Mackie,The Fantasy Realm,Biography,2024-06-29,266,3.4,Desktop,South America
5342,Benedict Wong,The Great Adventure,Fantasy,2024-07-09,108,2.1,Tablet,South America
1728,Robert Downey Jr.,Mystery of the Lost Island,Fantasy,2023-07-04,123,2.2,Desktop,Asia
1363,Chris Hemsworth,The Great Adventure,Biography,2023-11-22,250,3.0,Tablet,South America
2798,Dave Bautista,Deep Space Mysteries,Biography,2024-07-10,163,2.1,Tablet,South America
7770,Mark Ruffalo,Biography of a Genius,History,2024-08-09,73,1.1,Tablet,North America
5028,Anthony Mackie,Learning Python,Mystery,2023-08-06,219,4.0,Mobile,Australia
7212,Chadwick Boseman,Deep Space Mysteries,Technology,2024-07-25,98,3.9,Mobile,Europe
2210,Jeremy Renner,Business Strategies,Biography,2024-12-12,247,1.4,Desktop,Africa
5618,Benedict Wong,History of the World,Mystery,2024-10-30,111,2.3,Mobile,Europe
1341,Tom Holland,Biography of a Genius,Non-Fiction,2023-06-04,23,4.2,Mobile,Asia
3293,Samuel L. Jackson,History of the World,Biography,2024-06-28,194,2.3,Tablet,Europe
2740,Dave Bautista,History of the World,Science,2023-12-23,274,4.4,Desktop,South America
3352,Zoe Saldana,Biography of a Genius,Self-Help,2024-05-02,227,4.3,Desktop,North America
4393,Sebastian Stan,The Great Adventure,History,2023-09-28,136,1.7,Mobile,Australia
2809,Elizabeth Olsen,Deep Space Mysteries,Fantasy,2023-09-29,23,2.3,Tablet,South America
3649,Elizabeth Olsen,The Great Adventure,Technology,2024-10-08,119,3.9,Desktop,Australia
6749,Benedict Wong,Business Strategies,Technology,2023-04-11,255,1.3,Mobile,Africa
7199,Zoe Saldana,Science and Innovation,Biography,2023-06-27,56,2.3,Tablet,Australia
3239,Don Cheadle,The Future of AI,Technology,2023-10-11,211,2.3,Mobile,North America
4724,Benedict Wong,History of the World,Biography,2024-09-25,134,4.7,Tablet,Australia
1689,Chris Hemsworth,Learning Python,History,2024-05-16,119,1.8,Mobile,Australia
2706,Elizabeth Olsen,History of the World,Mystery,2024-09-26,47,2.1,Desktop,Australia
3613,Dave Bautista,Biography of a Genius,Mystery,2024-01-27,201,4.4,Desktop,North America
5916,Chadwick Boseman,History of the World,Science,2024-08-04,63,2.0,Desktop,North America
7992,Dave Bautista,Deep Space Mysteries,Non-Fiction,2023-05-06,279,3.7,Tablet,Australia
3439,Chris Evans,The Fantasy Realm,Self-Help,2023-11-20,146,3.1,Tablet,Africa
9081,Brie Larson,The Great Adventure,Fiction,2024-12-19,43,1.1,Mobile,North America
1162,Elizabeth Olsen,Deep Space Mysteries,Self-Help,2023-06-03,232,4.1,Mobile,Europe
6816,Jeremy Renner,Business Strategies,Science,2024-11-01,138,1.7,Desktop,North America
6419,Tom Holland,Self-Improvement Guide,Self-Help,2023-06-12,52,3.7,Mobile,Europe
6846,Chadwick Boseman,Learning Python,Technology,2024-07-27,228,1.2,Tablet,South America
6055,Chris Hemsworth,Learning Python,Non-Fiction,2025-02-27,118,1.0,Desktop,North America
8100,Tom Hiddleston,The Future of AI,History,2025-02-03,226,3.7,Tablet,Europe
5896,Dave Bautista,Business Strategies,Biography,2025-02-18,205,1.7,Tablet,Europe
8030,Anthony Mackie,The Fantasy Realm,Mystery,2024-11-07,165,4.4,Mobile,Australia
6219,Sebastian Stan,The Great Adventure,Biography,2023-11-01,13,1.3,Tablet,South America
7334,Brie Larson,Science and Innovation,Science,2024-06-28,22,3.6,Tablet,Africa
5729,Elizabeth Olsen,Business Strategies,Fantasy,2023-08-18,200,4.6,Desktop,Africa
3150,Paul Rudd,Biography of a Genius,History,2024-05-02,39,2.1,Tablet,Australia
6263,Chadwick Boseman,The Future of AI,Fiction,2023-07-06,211,2.1,Tablet,Australia
7824,Tom Hiddleston,Business Strategies,Fiction,2023-06-22,100,2.4,Mobile,South America
4266,Elizabeth Olsen,History of the World,Technology,2024-03-07,64,1.5,Desktop,Europe
5040,Samuel L. Jackson,The Great Adventure,Non-Fiction,2023-08-20,20,2.7,Mobile,South America
3469,Chris Hemsworth,Business Strategies,Non-Fiction,2023-09-09,82,1.2,Tablet,South America
5201,Benedict Cumberbatch,Deep Space Mysteries,Science,2024-03-27,57,1.4,Mobile,North America
5337,Chris Evans,Business Strategies,Fiction,2024-11-16,207,4.0,Desktop,North America
1931,Tom Holland,Self-Improvement Guide,Fantasy,2023-04-25,201,2.0,Desktop,North America
1481,Tom Holland,The Future of AI,Fantasy,2023-05-01,245,1.4,Desktop,Africa
8018,Jeremy Renner,The Fantasy Realm,Biography,2023-12-02,296,3.8,Desktop,Africa
1352,Chris Evans,Business Strategies,Technology,2024-09-26,173,2.4,Mobile,Asia
4427,Benedict Wong,Mystery of the Lost Island,History,2024-03-05,229,3.0,Desktop,North America
4993,Benedict Cumberbatch,Deep Space Mysteries,Non-Fiction,2023-06-19,145,3.3,Tablet,Africa
2770,Brie Larson,The Great Adventure,Self-Help,2023-11-10,139,4.1,Tablet,South America
8816,Dave Bautista,History of the World,Biography,2023-04-23,196,4.1,Mobile,South America
3255,Mark Ruffalo,Biography of a Genius,Mystery,2023-04-05,142,3.8,Desktop,Asia
1867,Tom Hiddleston,The Fantasy Realm,Fantasy,2023-08-05,104,2.7,Tablet,Asia
6371,Don Cheadle,History of the World,Non-Fiction,2025-01-09,127,2.1,Tablet,Africa
9104,Samuel L. Jackson,The Fantasy Realm,Non-Fiction,2023-03-19,219,1.6,Tablet,Asia
4859,Dave Bautista,Deep Space Mysteries,Biography,2024-01-31,146,1.1,Desktop,North America
2033,Chris Hemsworth,Mystery of the Lost Island,Biography,2024-07-24,289,2.3,Tablet,North America
2316,Don Cheadle,History of the World,Fantasy,2024-07-05,130,3.8,Desktop,Asia
5900,Chadwick Boseman,Deep Space Mysteries,Fantasy,2023-10-23,146,1.5,Desktop,Europe
1988,Dave Bautista,Learning Python,Non-Fiction,2024-03-15,97,3.1,Tablet,Australia
3658,Benedict Cumberbatch,The Future of AI,Self-Help,2024-07-16,231,4.7,Mobile,Australia
8111,Samuel L. Jackson,Biography of a Genius,Mystery,2023-03-04,108,4.0,Mobile,North America
3180,Tom Holland,Mystery of the Lost Island,History,2024-01-03,107,1.5,Desktop,Africa
6166,Chris Hemsworth,Business Strategies,Mystery,2024-04-06,67,3.1,Desktop,Africa
3598,Robert Downey Jr.,Self-Improvement Guide,Non-Fiction,2023-05-27,184,1.0,Tablet,Europe
8743,Brie Larson,The Fantasy Realm,History,2023-04-11,197,2.1,Mobile,Asia
1889,Robert Downey Jr.,Biography of a Genius,Science,2024-01-18,90,1.2,Mobile,North America
5112,Dave Bautista,History of the World,Fiction,2025-02-17,211,5.0,Desktop,North America
5052,Benedict Wong,Biography of a Genius,Mystery,2023-07-03,222,2.7,Mobile,North America
2240,Elizabeth Olsen,Biography of a Genius,Technology,2024-05-03,71,1.5,Mobile,Europe
4250,Tom Holland,History of the World,Mystery,2023-12-24,124,2.3,Tablet,South America
6929,Brie Larson,Self-Improvement Guide,Fiction,2023-04-06,283,3.7,Mobile,South America
1826,Jeremy Renner,The Future of AI,Mystery,2025-02-06,183,2.7,Tablet,South America
5471,Mark Ruffalo,Mystery of the Lost Island,Science,2025-01-10,14,4.5,Desktop,Asia
2026,Chris Hemsworth,Biography of a Genius,Technology,2024-01-03,26,1.6,Mobile,North America
2180,Samuel L. Jackson,Science and Innovation,Fiction,2023-10-01,164,4.1,Desktop,South America
4867,Samuel L. Jackson,Learning Python,Technology,2023-07-01,210,1.4,Desktop,South America
6595,Chris Hemsworth,The Great Adventure,Self-Help,2024-06-12,192,1.7,Tablet,Australia
9335,Zoe Saldana,The Fantasy Realm,Mystery,2024-06-27,126,2.6,Tablet,Europe
6490,Tom Holland,Self-Improvement Guide,Mystery,2024-01-19,12,2.7,Desktop,Africa
9250,Sebastian Stan,Biography of a Genius,Fantasy,2023-12-09,161,3.2,Tablet,Asia
2924,Dave Bautista,The Future of AI,Non-Fiction,2025-02-11,280,4.5,Tablet,South America
8865,Chris Evans,Biography of a Genius,Mystery,2023-03-21,167,3.3,Mobile,Asia
4121,Don Cheadle,Science and Innovation,Non-Fiction,2024-12-16,207,4.2,Desktop,Australia
2396,Benedict Wong,Biography of a Genius,Fantasy,2024-07-14,220,2.1,Mobile,South America
1797,Tom Holland,Self-Improvement Guide,Fiction,2024-12-02,43,1.6,Tablet,Africa
7755,Zoe Saldana,Biography of a Genius,History,2025-01-05,74,3.2,Tablet,Europe
7959,Brie Larson,The Future of AI,Technology,2024-10-29,60,5.0,Tablet,North America
5014,Chris Evans,The Fantasy Realm,History,2024-09-17,154,4.6,Mobile,Asia
4244,Anthony Mackie,The Fantasy Realm,History,2023-06-08,183,4.4,Tablet,Asia
9480,Anthony Mackie,Business Strategies,Fantasy,2024-07-12,119,2.7,Desktop,Europe
8660,Don Cheadle,Business Strategies,Fantasy,2024-09-07,220,3.3,Tablet,North America
5910,Don Cheadle,The Future of AI,Self-Help,2023-04-16,72,4.9,Desktop,South America
7094,Tom Holland,Learning Python,Fantasy,2023-06-30,200,1.9,Mobile,Africa
4515,Benedict Wong,Self-Improvement Guide,Mystery,2023-09-23,37,2.3,Mobile,Asia
8905,Chris Hemsworth,Science and Innovation,Biography,2024-06-19,282,3.6,Mobile,Australia
1430,Chris Hemsworth,Deep Space Mysteries,Biography,2023-07-17,40,3.8,Desktop,Australia
7830,Brie Larson,Mystery of the Lost Island,Non-Fiction,2023-06-20,256,2.8,Mobile,Europe
3817,Benedict Wong,Mystery of the Lost Island,Technology,2024-06-30,290,3.5,Desktop,Europe
8797,Dave Bautista,Science and Innovation,History,2024-11-14,199,3.4,Tablet,Europe
3876,Chris Evans,Business Strategies,Self-Help,2023-06-26,206,1.6,Tablet,Africa
6680,Chris Hemsworth,The Future of AI,Biography,2024-05-07,164,3.0,Mobile,Europe
5869,Elizabeth Olsen,Business Strategies,Science,2024-08-28,238,2.1,Tablet,South America
9540,Benedict Cumberbatch,Business Strategies,Biography,2023-06-07,74,1.4,Tablet,South America
4788,Dave Bautista,Biography of a Genius,Technology,2024-04-22,171,4.9,Desktop,North America
7353,Don Cheadle,Deep Space Mysteries,Fantasy,2024-08-07,86,3.7,Desktop,North America
2716,Paul Rudd,Learning Python,Non-Fiction,2024-05-29,291,1.4,Mobile,Australia
6702,Scarlett Johansson,Deep Space Mysteries,History,2024-10-21,90,1.5,Tablet,Europe
4085,Robert Downey Jr.,Deep Space Mysteries,Fantasy,2024-07-18,19,1.6,Mobile,Asia
3478,Robert Downey Jr.,Biography of a Genius,Self-Help,2025-01-10,249,2.4,Mobile,Asia
3324,Mark Ruffalo,The Fantasy Realm,Biography,2023-07-07,274,2.9,Desktop,Europe
6718,Anthony Mackie,The Great Adventure,Fiction,2023-09-26,176,2.0,Mobile,South America
9216,Elizabeth Olsen,Deep Space Mysteries,Technology,2023-06-01,295,3.4,Tablet,Asia
6150,Don Cheadle,Science and Innovation,Biography,2024-12-12,11,4.6,Desktop,Asia
3404,Zoe Saldana,Deep Space Mysteries,Fantasy,2024-10-30,98,2.9,Tablet,North America
9088,Anthony Mackie,Business Strategies,Fantasy,2023-04-04,232,2.1,Desktop,North America
7616,Samuel L. Jackson,The Fantasy Realm,Self-Help,2025-03-01,296,4.5,Tablet,Africa
2615,Tom Holland,History of the World,History,2023-05-30,259,1.8,Tablet,South America
5728,Chris Evans,Self-Improvement Guide,Science,2023-06-13,134,2.1,Tablet,North America
1501,Robert Downey Jr.,History of the World,Self-Help,2023-10-01,191,4.8,Mobile,North America
9434,Samuel L. Jackson,Science and Innovation,Biography,2023-10-15,276,3.3,Desktop,Europe
9727,Benedict Cumberbatch,Mystery of the Lost Island,Biography,2024-08-06,183,1.0,Mobile,Asia
7256,Tom Hiddleston,Biography of a Genius,Technology,2023-11-16,242,2.3,Mobile,Australia
1504,Dave Bautista,Learning Python,Science,2024-08-02,201,4.4,Mobile,Australia
3213,Chadwick Boseman,The Future of AI,Fantasy,2023-06-17,119,3.2,Mobile,South America
5588,Paul Rudd,The Great Adventure,Technology,2023-09-21,194,4.4,Tablet,Asia
3068,Paul Rudd,Science and Innovation,History,2024-03-12,250,4.6,Desktop,Asia
3482,Elizabeth Olsen,Deep Space Mysteries,Fiction,2024-04-11,106,2.3,Tablet,North America
6691,Tom Holland,Biography of a Genius,Fantasy,2023-11-05,229,4.9,Desktop,North America
7767,Tom Holland,Deep Space Mysteries,Science,2024-05-14,96,3.0,Tablet,Africa
3148,Don Cheadle,Science and Innovation,Non-Fiction,2023-08-03,103,2.6,Tablet,South America
8347,Tom Hiddleston,Biography of a Genius,Fantasy,2024-11-21,15,3.8,Tablet,Asia
8799,Paul Rudd,Mystery of the Lost Island,Fiction,2024-10-12,286,4.1,Mobile,Asia
3328,Robert Downey Jr.,Self-Improvement Guide,Mystery,2024-05-10,250,1.2,Mobile,Asia
9034,Benedict Cumberbatch,The Great Adventure,Technology,2024-07-04,214,4.6,Desktop,Africa
3563,Anthony Mackie,Deep Space Mysteries,Science,2024-08-22,30,3.2,Desktop,Australia
3754,Tom Hiddleston,Biography of a Genius,Self-Help,2024-08-15,168,3.0,Desktop,Africa
6921,Chris Evans,Self-Improvement Guide,Self-Help,2023-04-25,177,3.0,Mobile,North America
8071,Chadwick Boseman,Learning Python,Non-Fiction,2024-09-03,80,1.3,Mobile,Africa
6735,Paul Rudd,Mystery of the Lost Island,History,2024-01-01,12,2.9,Mobile,North America
3167,Elizabeth Olsen,Deep Space Mysteries,Fantasy,2025-02-01,16,3.1,Desktop,North America
3268,Brie Larson,Deep Space Mysteries,Non-Fiction,2023-07-31,264,2.0,Tablet,Asia
4364,Dave Bautista,Science and Innovation,History,2024-03-05,180,4.4,Tablet,Europe
6613,Chadwick Boseman,Self-Improvement Guide,Fantasy,2024-11-24,174,2.7,Desktop,Asia
2085,Benedict Wong,Learning Python,Fiction,2023-07-29,242,4.2,Desktop,Australia
3043,Chris Hemsworth,The Great Adventure,Mystery,2023-07-12,81,2.4,Tablet,Africa
1437,Anthony Mackie,Business Strategies,Technology,2023-07-17,185,4.9,Desktop,Asia
7448,Mark Ruffalo,Deep Space Mysteries,Science,2025-02-21,99,1.9,Mobile,Europe
5539,Robert Downey Jr.,The Fantasy Realm,Fiction,2024-02-04,251,3.4,Desktop,Asia
4302,Elizabeth Olsen,Biography of a Genius,Technology,2024-04-14,81,4.4,Desktop,Africa
1308,Paul Rudd,The Fantasy Realm,Science,2023-07-26,134,4.2,Mobile,South America
9203,Chadwick Boseman,Biography of a Genius,Non-Fiction,2023-08-08,291,4.2,Tablet,Africa
9045,Paul Rudd,The Fantasy Realm,Fiction,2023-12-26,5,3.6,Mobile,North America
2126,Brie Larson,The Great Adventure,Fiction,2023-05-25,29,1.9,Desktop,Europe
3411,Sebastian Stan,Self-Improvement Guide,Self-Help,2024-06-07,281,4.3,Desktop,Europe
6600,Elizabeth Olsen,Learning Python,Biography,2024-10-13,214,3.9,Mobile,Australia
4241,Chris Evans,Self-Improvement Guide,Science,2024-09-22,210,2.1,Desktop,South America
7298,Don Cheadle,Learning Python,Fantasy,2023-06-13,211,4.8,Tablet,South America
5336,Sebastian Stan,Business Strategies,Self-Help,2023-08-07,127,1.4,Desktop,Asia
3316,Anthony Mackie,Biography of a Genius,Fantasy,2024-08-26,17,3.7,Desktop,Australia
9422,Samuel L. Jackson,Biography of a Genius,Science,2024-12-13,202,3.8,Tablet,Europe
3998,Benedict Cumberbatch,Learning Python,Technology,2024-04-02,48,4.5,Desktop,North America
6358,Samuel L. Jackson,Self-Improvement Guide,Non-Fiction,2024-04-08,277,1.3,Tablet,Europe
2865,Chris Evans,History of the World,History,2024-12-21,180,3.5,Mobile,Africa
5547,Elizabeth Olsen,History of the World,Mystery,2024-11-05,251,4.5,Desktop,Australia
3367,Samuel L. Jackson,Mystery of the Lost Island,Mystery,2024-06-06,253,1.6,Tablet,Africa
2419,Chris Evans,Self-Improvement Guide,Non-Fiction,2023-11-26,176,3.4,Mobile,Asia
6631,Tom Hiddleston,The Great Adventure,Non-Fiction,2025-01-31,73,2.7,Tablet,Europe
9337,Elizabeth Olsen,Biography of a Genius,Self-Help,2023-10-21,109,2.6,Tablet,South America
6663,Benedict Wong,Biography of a Genius,Fantasy,2023-12-25,296,4.4,Mobile,Australia
7042,Benedict Cumberbatch,The Future of AI,Technology,2024-08-20,94,4.6,Mobile,Australia
7200,Brie Larson,Mystery of the Lost Island,Science,2024-10-22,139,1.9,Mobile,Asia
8916,Benedict Cumberbatch,The Fantasy Realm,Fiction,2023-10-18,62,2.6,Mobile,North America
8403,Jeremy Renner,Self-Improvement Guide,Fantasy,2024-01-12,15,2.9,Mobile,South America
4863,Robert Downey Jr.,Science and Innovation,Mystery,2023-05-29,65,2.0,Desktop,North America
4720,Don Cheadle,Self-Improvement Guide,Science,2024-07-21,111,4.4,Mobile,Asia
8299,Elizabeth Olsen,Self-Improvement Guide,Fantasy,2024-11-07,97,2.8,Tablet,Africa
8468,Benedict Wong,Business Strategies,Biography,2023-08-10,175,4.8,Desktop,North America
6204,Dave Bautista,Business Strategies,Technology,2023-09-20,147,2.0,Tablet,Australia
3012,Mark Ruffalo,Science and Innovation,Fiction,2024-11-23,105,3.8,Desktop,South America
2824,Elizabeth Olsen,Biography of a Genius,Technology,2024-03-17,243,2.5,Tablet,Africa
6241,Tom Hiddleston,Science and Innovation,Self-Help,2024-11-04,213,3.4,Tablet,Australia
1176,Scarlett Johansson,Self-Improvement Guide,Non-Fiction,2024-10-23,144,2.4,Tablet,Africa
